TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm
2023-01-08 0630,-32.44,98.29008741,0,149.31,174.71,0,1.04,0
2023-01-08 0700,-32.23,98.2998468,0,149.71,175.13,0,1.09,0
2023-01-08 0730,-32.45,98.29462698,0,149.27,174.5,0,1.06,0
2023-01-08 0800,-32.21,98.29096779,0,149.35,174.62,0,1.34,0
2023-01-08 0830,-32.26,98.28112796,0,149.49,174.7,0,1.02,0
2023-01-08 0900,-32.79,98.2749728,0,148.42,173.75,0,1.37,0
2023-01-08 0930,-32.75,98.2801788,2.73,147.66,173.15,2.73,4.65,0
2023-01-08 1000,-32.41,98.25966947,38.75,148.67,174.51,38.75,21.26,0
2023-01-08 1030,-31.01,98.15927391,101.93,153.79,181,101.93,49.74,0
2023-01-08 1100,-28.93,98.0985524,148.62,159.59,188.29,148.62,78.47,0
2023-01-08 1130,-27.72,97.94008816,185.25,163.59,194.57,185.25,103.05,0
2023-01-08 1200,-25.95,97.79537429,218.95,165.49,199.72,218.95,124.27,0
2023-01-08 1230,-24.68,97.97451348,249.55,169.14,207.59,249.55,140.09,0
2023-01-08 1300,-21.43,98.06199236,272.51,174.49,216.47,272.51,156.47,0
2023-01-08 1330,-17.56,98.15459241,275.39,181.28,226.29,275.39,163.5,0
2023-01-08 1400,-15.83,98.18036474,245.44,202.28,239.89,245.44,152.44,0
2023-01-08 1430,-15.53,98.35964846,92.99,222.19,244.89,92.99,71.68,0
2023-01-08 1500,-15.77,98.46790662,64.69,221.23,243.84,64.69,51.64,0
2023-01-08 1530,-16.04,98.60240131,42.94,218.97,242.22,42.94,34.72,0
2023-01-08 1600,-16.36,98.66776046,32.98,217.83,240.98,32.98,26.05,0
2023-01-08 1630,-16.3,98.65619357,12.3,218.67,241.25,12.3,10.98,0
2023-01-08 1700,-16.18,98.72189562,0.09,212.42,239.24,0.09,1.91,0
2023-01-08 1730,-16.1,98.79087641,0,214.24,239.17,0,0.56,0
2023-01-08 1800,-16.03,98.72108558,0,214.74,238.4,0,0.44,0
2023-01-08 1830,-16.33,98.76099416,0,182.68,228.84,0,0.29,0
2023-01-08 1900,-16.79,98.84415511,0,178.48,227.33,0,0.27,0
2023-01-08 1930,-16.71,98.81128284,0,191.55,231.83,0,0.6,0
2023-01-08 2000,-16.1,98.64944109,0,232.11,243.53,0,0.69,0
2023-01-08 2030,-15.64,98.60466036,0.1,252.13,249.69,0.1,0.36,0
2023-01-08 2100,-15.61,98.6974162,0.16,252.66,250.59,0.16,0.32,0
2023-01-08 2130,-15.24,98.62652995,0.15,251.54,250.93,0.15,0.49,0
2023-01-08 2200,-15.2,98.6585702,0.05,253.06,251.8,0.05,0.29,0
2023-01-08 2230,-15.31,98.76729184,0.13,253.86,252.51,0.13,0.3,0
2023-01-08 2300,-15.26,98.78685519,0.19,254.01,252.99,0.19,0.36,0
2023-01-08 2330,-15.22,98.81039766,0.22,254.43,253.16,0.22,0.31,0
2023-01-09 0000,-15.14,98.84054403,0.29,254.96,253.66,0.29,0.41,0
2023-01-09 0030,-15,98.8386759,0.25,255.64,254.07,0.25,0.36,0
2023-01-09 0100,-14.91,98.87814452,0.27,256.24,254.29,0.27,0.34,0
2023-01-09 0130,-14.77,98.90762364,0.31,256.11,253.66,0.31,0.35,0
2023-01-09 0200,-14.67,98.9777337,0.19,255.32,254.31,0.19,0.34,0
2023-01-09 0230,-14.5,99.09536589,0.14,255.67,255.55,0.14,0.32,0
2023-01-09 0300,-14.41,99.21550634,0.15,255.84,255.76,0.15,0.32,0
2023-01-09 0330,-14.35,99.3722755,0.01,253.57,255.71,0.01,0.34,0
2023-01-09 0400,-14.33,99.62692598,0,252.23,255.36,0,0.29,0
2023-01-09 0430,-14.34,99.63073063,0.07,253.67,255.74,0.07,0.35,0
2023-01-09 0500,-14.2,99.75063395,0.04,253.33,256.11,0.04,0.37,0
2023-01-09 0530,-14.02,99.88242446,0.07,254.12,256.79,0.07,0.36,0
2023-01-09 0600,-14.09,99.65201069,0,251.41,254.84,0,0.31,0
2023-01-09 0630,-14.21,99.45746267,0,254.26,256.13,0,0.32,0
2023-01-09 0700,-14.28,99.30911689,0,237.68,253.49,0,0.31,0
2023-01-09 0730,-14.55,99.33595917,0,226.68,250.71,0,0.32,0
2023-01-09 0800,-14.78,99.19511102,0,225.83,249.73,0,0.42,0
2023-01-09 0830,-14.82,99.11626143,0,231.69,250.37,0,0.42,0
2023-01-09 0900,-15.01,99.04050648,0,231.96,249.94,0,0.77,0
2023-01-09 0930,-15,98.91453822,6.09,232.93,250.08,6.09,5.5,0
2023-01-09 1000,-14.76,98.78411293,13.58,234.81,251.22,13.58,11.74,0
2023-01-09 1030,-14.59,98.66192674,27.88,231.75,251.53,27.88,23.39,0
2023-01-09 1100,-14.38,98.59208383,45.58,232.78,252.6,45.58,37.52,0
2023-01-09 1130,-14.03,98.56554976,52.64,237.63,254.64,52.64,43.62,0
2023-01-09 1200,-13.66,98.51450149,59.17,240.42,256.26,59.17,49.01,0
2023-01-09 1230,-13.35,98.39676969,82.27,239.45,257.46,82.27,66.45,0
2023-01-09 1300,-12.93,98.31379291,94.78,235.05,257.77,94.78,76.1,0
2023-01-09 1330,-12.51,98.16177674,78.38,242.33,259.95,78.38,63.74,0
2023-01-09 1400,-12.2,98.02099685,64.28,250.27,259.89,64.28,52.77,0
2023-01-09 1430,-11.91,97.82736603,60.91,251.51,263.47,60.91,49.76,0
2023-01-09 1500,-11.77,97.73644338,53.24,254.26,264,53.24,43.41,0
2023-01-09 1530,-11.85,97.73374993,34.54,255.63,263.91,34.54,28.16,0
2023-01-09 1600,-11.99,97.71064901,18.21,255.19,263.12,18.21,15.05,0
2023-01-09 1630,-12.08,97.78020941,4.62,261.3,263.69,4.62,3.99,0
2023-01-09 1700,-12.34,97.83862273,0.93,254.41,261.82,0.93,1.09,0
2023-01-09 1730,-12.58,97.84498483,0,236.39,258.63,0,0.3,0
2023-01-09 1800,-12.74,97.79677011,0,222.13,256.04,0,0.34,0
2023-01-09 1830,-12.79,97.75732451,0,217.25,254.76,0,0.35,0
2023-01-09 1900,-12.91,97.78454977,0,211.21,253.52,0,0.36,0
2023-01-09 1930,-13.17,97.86627081,0,201.53,251,0,0.38,0
2023-01-09 2000,-13.32,97.88328858,0,207.99,251.1,0,0.43,0
2023-01-09 2030,-13.19,97.82820436,0,237.21,255.86,0,0.34,0
2023-01-09 2100,-12.89,97.70825572,0.16,257.66,259.52,0.16,0.32,0
2023-01-09 2130,-12.51,97.50398342,0.47,266.4,261.92,0.47,0.26,0
2023-01-09 2200,-12.25,97.38643582,0.49,269.38,262.91,0.49,0.15,0
2023-01-09 2230,-12.16,97.44868704,0.39,267.64,263.36,0.39,0.2,0
2023-01-09 2300,-12.23,97.81975539,0.4,267.15,263.85,0.4,0.25,0
2023-01-09 2330,-12.19,97.93663739,0.32,267.01,264.25,0.32,0.22,0
2023-01-10 0000,-12.21,98.04478106,0.4,267.14,264.48,0.4,0.28,0
2023-01-10 0030,-12.27,98.28620394,0.27,265.46,264.16,0.27,0.26,0
2023-01-10 0100,-12.21,98.3257281,0.49,269.96,264.98,0.49,0.24,0
2023-01-10 0130,-12.2,98.41309135,0.46,270.17,265.28,0.46,0.24,0
2023-01-10 0200,-12.1,98.42781926,0.42,270.38,265.48,0.42,0.24,0
2023-01-10 0230,-11.96,98.46749421,0.45,270.76,266.02,0.45,0.24,0
2023-01-10 0300,-11.84,98.49682878,0.31,268.61,266.34,0.31,0.25,0
2023-01-10 0330,-11.73,98.58167452,0.13,265.23,266.38,0.13,0.28,0
2023-01-10 0400,-11.59,98.6587026,0.23,268.34,267.33,0.23,0.25,0
2023-01-10 0430,-11.44,98.6912831,0.21,268.45,267.84,0.21,0.25,0
2023-01-10 0500,-11.34,98.84494374,0.15,288.6,289.63,0.15,0.3,0
2023-01-10 0530,-11.25,99.04301064,0.12,266.23,268.1,0.12,0.29,0
2023-01-10 0600,-11.19,99.10467254,0.25,268.34,268.79,0.25,0.3,0
2023-01-10 0630,-11.08,99.3683334,0.09,266.87,268.83,0.09,0.27,0
2023-01-10 0700,-10.89,99.49237566,0.2,268.57,269.58,0.2,0.33,0
2023-01-10 0730,-10.7,99.2043935,0.13,268.22,270.32,0.13,0.31,0
2023-01-10 0800,-10.45,99.18871508,0.04,265.69,269.86,0.04,0.35,0
2023-01-10 0830,-10.06,99.10951211,0.14,270.12,272.13,0.14,0.33,0
2023-01-10 0900,-9.75,99.31210862,0.17,269.4,272.41,0.17,0.38,0
2023-01-10 0930,-9.59,99.44971218,1.39,271.67,273.47,1.39,1.35,0
2023-01-10 1000,-9.2,99.38606101,7.42,278.11,277.52,7.42,5.97,0
2023-01-10 1030,-8.6,99.12344177,18.71,278.72,278.93,18.71,14.86,0
2023-01-10 1100,-8.21,99.1655985,26.63,277.36,279.26,26.63,21.38,0
2023-01-10 1130,-7.74,98.83977896,61.6,279.09,281.37,61.6,47.47,0
2023-01-10 1200,-7.34,98.49801969,47.38,283.9,284.53,47.38,37.15,0
2023-01-10 1230,-6.99,98.07289465,28.59,285.12,284.92,28.59,23.09,0
2023-01-10 1300,-6.64,97.70952797,31.92,284.74,284.38,31.92,25.66,0
2023-01-10 1330,-6.06,97.30143988,58.54,285.89,287.64,58.54,45.86,0
2023-01-10 1400,-5.57,97.05040483,57.47,285.21,289.15,57.47,44.8,0
2023-01-10 1430,-5.18,96.78386152,45.5,286.05,289.79,45.5,35.43,0
2023-01-10 1500,-4.89,96.49344952,35.16,285.78,290.2,35.16,27.44,0
2023-01-10 1530,-4.78,96.41732642,27.22,285.7,290.58,27.22,21.03,0
2023-01-10 1600,-4.76,96.46283406,14.23,286.5,290.59,14.23,11.13,0
2023-01-10 1630,-4.79,96.40605061,4.42,286.26,290.38,4.42,3.72,0
2023-01-10 1700,-4.82,96.34919455,0.39,286,290.12,0.39,0.62,0
2023-01-10 1730,-4.76,96.29472076,0,285.32,290.17,0,0.11,0
2023-01-10 1800,-4.77,96.17734923,0,284.19,289.86,0,0.12,0
2023-01-10 1830,-4.72,95.97870897,0,284.32,289.78,0,0.06,0
2023-01-10 1900,-4.84,95.91654607,0,282.54,289.12,0,0.05,0
2023-01-10 1930,-5.05,95.96972671,0,281.09,288.22,0,0.07,0
2023-01-10 2000,-5.18,95.95474078,0,277.91,287.33,0,0.09,0
2023-01-10 2030,-5.33,95.97976227,0,275.41,286.6,0,0.05,0
2023-01-10 2100,-5.54,96.04666484,0,274.99,285.74,0,0.07,0
2023-01-10 2130,-5.72,96.05894077,0,274.05,285.06,0,0.06,0
2023-01-10 2200,-5.84,96.01665418,0,271.8,284.38,0,0.09,0
2023-01-10 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-10 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-10 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-12 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-13 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-14 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-15 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
