TIMESTAMP_1,_Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,PPFD_1_1_1,P_1_1_1,P_rain_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,umol+1m-2s-1,mm,mm
2015-10-30 1700,1.145,80.09416,38.1015,261.9598,317.1944,38.1015,5.703801,29.43133,0,0
2015-10-30 1730,1.1875,79.30333,13.78582,292.2731,317.5236,13.78582,1.901792,6.175001,0,0
2015-10-30 1800,0.3925,82.155,0.758503,289.5224,316.5834,0.758503,0.0190079,0.7821014,0,0
2015-10-30 1830,-0.7875,86.28083,5.318259,242.0325,309.4433,5.318259,0.2987971,0.518787,0,0
2015-10-30 1900,-0.6033333,87.66333,4.084273,258.683,308.0562,4.084273,0.1177182,0.4246922,0,0
2015-10-30 1930,0.1016667,83.99332,1.072917,301.7756,312.9137,1.072917,0.06037042,0.4964923,0,0
2015-10-30 2000,0.08583333,81.83499,1.061517,304.386,315.1234,1.061517,0.3092066,0.4561473,0,0
2015-10-30 2030,0,82.11416,1.366686,303.8811,314.9215,1.366686,0.5193506,0.596159,0,0
2015-10-30 2100,-0.06916666,81.42666,1.699777,302.3534,314.6141,1.699777,0.7017118,0.5255261,0,0
2015-10-30 2130,-0.1933333,81.46166,1.650597,302.0366,314.2072,1.650597,0.6729819,0.5793005,0,0
2015-10-30 2200,-0.21,80.80166,1.529517,303.0726,314.1154,1.529517,0.6092741,0.5098338,0,0
2015-10-30 2230,-0.265,79.12249,1.435477,301.0621,313.7826,1.435477,0.4712154,0.524465,0,0
2015-10-30 2300,-0.325,77.15833,1.575306,297.1815,313.1393,1.575306,0.3498718,0.607483,0,0
2015-10-30 2330,-0.4908333,77.20166,1.957662,287.7002,311.8268,1.957662,0.2985498,0.4068729,0,0
2015-10-31 0000,-0.8158333,78.505,2.329711,282.2969,309.8684,2.329711,0.3049019,0.4730068,0,0
2015-10-31 0030,-0.9425,79.01833,2.648562,280.6133,308.2188,2.648562,0.5040575,0.6052695,0,0
2015-10-31 0100,-1.385,80.64999,2.615459,277.4862,307.4485,2.615459,0.3402639,0.4169672,0,0
2015-10-31 0130,-1.740833,83.0575,3.197989,262.4997,304.2437,3.197989,0.1801397,0.4461265,0,0
2015-10-31 0200,-2.051667,85.4925,2.632701,278.7406,304.8976,2.632701,0.57914,0.4831499,0,0
2015-10-31 0230,-2.2225,87.00916,2.800751,276.2363,304.4936,2.800751,0.6889473,0.4742136,0,0
2015-10-31 0300,-2.1775,86.67833,2.509058,281.7913,305.0452,2.509058,0.7370411,0.519092,0,0
2015-10-31 0330,-1.28,80.74999,1.632636,292.7106,306.4459,1.632636,0.5999486,0.5134984,0,0
2015-10-31 0400,-1.233333,79.2775,1.214413,293.1017,308.8749,1.214413,0.05906195,0.5146142,0,0
2015-10-31 0430,-1.770833,81.52666,2.991989,267.1459,304.8346,2.991989,0.4077578,0.4977795,0,0
2015-10-31 0500,-1.980833,83.59,2.168769,289.0037,304.2526,2.168769,0.7087113,0.4910674,0,0
2015-10-31 0530,-1.844167,84.31416,1.278584,301.1128,308.191,1.278584,0.6483355,0.5392884,0,0
2015-10-31 0600,-1.844167,84.87833,1.519114,300.3369,308.7115,1.519114,0.774483,0.5280721,0,0
2015-10-31 0630,-1.679167,85.30999,1.571099,298.9375,308.8087,1.571099,0.6930601,0.4585275,0,0
2015-10-31 0700,-1.58,84.78166,1.44261,300.2672,309.2616,1.44261,0.6466306,0.553801,0,0
2015-10-31 0730,-1.493333,84.0925,1.426586,299.6884,308.5486,1.426586,0.6502789,0.5033323,0,0
2015-10-31 0800,-1.386667,83.51583,1.276966,301.7153,309.7847,1.276966,0.5885313,2.439196,0,0
2015-10-31 0830,-1.3,83.41416,0.01393335,302.5267,310.1308,0.01393335,0.3639788,12.87187,0,0
2015-10-31 0900,-1.138333,83.60999,6.286031,302.3071,310.5441,6.286031,0.6725696,31.84359,0,0
2015-10-31 0930,-1.014167,83.36583,18.22017,302.6712,312.1308,18.22017,2.443711,53.41538,0,0
2015-10-31 1000,-0.7025,81.6925,31.85804,303.5155,313.6982,31.85804,4.58044,84.61935,0,0
2015-10-31 1030,-0.2866667,80.07417,51.7767,303.5732,315.4253,51.7767,7.881258,126.374,0,0
2015-10-31 1100,-0.006666667,79.21333,77.93597,303.789,317.5099,77.93597,11.57235,171.8396,0,0
2015-10-31 1130,0.2691666,77.54082,106.9826,301.1608,318.7877,106.9826,15.864,273.7033,0,0
2015-10-31 1200,0.9475,74.32082,170.4643,288.726,321.128,170.4643,25.98853,425.6271,0,0
2015-10-31 1230,1.2925,72.75083,247.77,262.294,324.9681,247.77,39.86912,451.5785,0,0
2015-10-31 1300,1.681667,71.43916,247.1786,253.9497,326.1605,247.1786,39.99601,442.0976,0,0
2015-10-31 1330,2.259166,69.35583,239.2903,252.3027,327.4525,239.2903,39.53397,489.6098,0,0
2015-10-31 1400,2.840833,66.79666,263.9869,249.6,330.514,263.9869,45.08343,469.0894,0,0
2015-10-31 1430,3.000833,66.3625,252.5589,250.5539,332.3393,252.5589,43.5062,328.0729,0,0
2015-10-31 1500,2.839166,67.39333,177.5508,266.8634,330.2444,177.5508,28.77325,214.6843,0,0
2015-10-31 1530,2.548333,68.72666,117.9243,275.5735,326.7028,117.9243,18.48572,175.875,0,0
2015-10-31 1600,2.6375,67.47833,93.7455,256.2991,321.4454,93.7455,15.70669,212.3476,0,0
2015-10-31 1630,2.4625,67.8975,115.8174,246.5658,321.4211,115.8174,21.78163,133.9708,0,0
2015-10-31 1700,1.86,69.42416,81.29247,255.8372,320.0052,81.29247,14.92263,39.76709,0,0
2015-10-31 1730,1.155,69.87833,14.40545,245.904,315.6279,14.40545,2.640102,9.370833,0,0
2015-10-31 1800,0.4558333,73.27666,0.06525406,240.1828,312.4806,0.06525406,1.165404,0.8212975,0,0
2015-10-31 1830,0.01833333,76.24167,4.269968,244.2433,309.7779,4.269968,0.304458,0.5434359,0,0
2015-10-31 1900,-0.1041667,76.90083,3.927218,249.0183,309.0402,3.927218,0.4942148,0.5199179,0,0
2015-10-31 1930,-0.4216667,77.83916,4.575516,239.8251,307.4256,4.575516,0.3458233,0.4673237,0,0
2015-10-31 2000,0.000833333,73.90833,3.955745,245.2489,307.334,3.955745,0.4929714,0.5839508,0,0
2015-10-31 2030,0.2658333,69.92,2.828211,256.7395,309.5505,2.828211,0.5717553,0.4517085,0,0
2015-10-31 2100,0.1966667,69.19333,2.931671,258.7384,309.7101,2.931671,0.395305,0.4662815,0,0
2015-10-31 2130,0.1483333,70.34,3.283623,253.7943,308.8883,3.283623,0.3599458,0.4528281,0,0
2015-10-31 2200,0.2616667,70.79916,3.065528,256.0863,308.4158,3.065528,0.3379266,0.5839708,0,0
2015-10-31 2230,0.5983333,70.34167,2.852399,257.713,308.7126,2.852399,0.540751,0.496545,0,0
2015-10-31 2300,0.8333333,70.10999,2.67063,261.1384,309.6176,2.67063,0.3629481,0.3676452,0,0
2015-10-31 2330,1.1975,71.27083,1.951649,279.4336,311.809,1.951649,0.1661289,0.4875782,0,0
2015-11-01 0000,1.291667,71.68417,1.284063,292.8563,314.4702,1.284063,0.1557875,0.5548304,0,0
2015-11-01 0030,1.241667,71.90749,1.523047,289.7403,314.9755,1.523047,0.006004659,0.591819,0,0
2015-11-01 0100,1.295,72.89749,1.618582,287.9081,314.6823,1.618582,0.02435222,0.4987869,0,0
2015-11-01 0130,1.3,74.70583,2.108164,277.2929,314.0355,2.108164,0.1321025,0.5705225,0,0
2015-11-01 0200,0.6824999,76.38083,2.501049,268.5157,313.4106,2.501049,0.108751,0.4281721,0,0
2015-11-01 0230,0.3333333,78.25166,2.454588,273.2291,312.1419,2.454588,0.1808069,0.3766121,0,0
2015-11-01 0300,0.07333333,80.11916,2.57045,270.8083,310.8921,2.57045,0.06071376,0.4494686,0,0
2015-11-01 0330,0.205,80.60999,2.970885,264.8743,309.1229,2.970885,0.025353,0.488699,0,0
2015-11-01 0400,0.2341667,82.17916,1.534372,287.7778,312.3467,1.534372,0.03035688,0.497666,0,0
2015-11-01 0430,0.13,83.80166,3.080939,257.6842,310.3181,3.080939,0.06038017,0.4472269,0,0
2015-11-01 0500,0.1725,84.75583,3.306565,254.1215,309.3384,3.306565,0.1584563,0.5525886,0,0
2015-11-01 0530,0,86.06333,3.544677,254.0027,308.6616,3.544677,0.07305667,0.5357755,0,0
2015-11-01 0600,0.1041667,85.97583,3.547,256.5409,308.2061,3.547,0.03669513,0.5368965,0,0
2015-11-01 0630,0.0975,86.95667,2.805077,269.4206,310.9097,2.805077,0.02335145,0.480853,0,0
2015-11-01 0700,-0.0975,87.64083,2.435713,278.5476,311.0138,2.435713,0.262537,0.3923043,0,0
2015-11-01 0730,-0.2258333,88.48416,2.615749,275.686,310.2635,2.615749,0.3896356,0.4674025,0,0
2015-11-01 0800,-0.2083333,88.74916,2.222283,278.4444,310.6178,2.222283,0.2598682,2.608263,0,0
2015-11-01 0830,-0.2641667,88.99416,1.150779,278.4139,310.9408,1.150779,0.05370833,16.45212,0,0
2015-11-01 0900,-0.1525,88.18666,7.363183,276.4211,311.1404,7.363183,1.390745,44.70588,0,0
2015-11-01 0930,0.0425,88.16582,25.05521,281.6168,312.8988,25.05521,4.348373,71.77375,0,0
2015-11-01 1000,0.4066667,86.90166,41.08538,288.451,315.2396,41.08538,6.881671,107.7256,0,0
2015-11-01 1030,0.9241666,84.85416,62.63889,294.6414,318.0426,62.63889,10.1412,152.6557,0,0
2015-11-01 1100,1.4075,82.93,88.59703,297.2546,319.7789,88.59703,13.59054,138.6508,0,0
2015-11-01 1130,1.818333,81.22416,78.97671,309.4391,321.3228,78.97671,11.5012,137.4984,0,0
2015-11-01 1200,2.41,78.10583,78.77389,314.8324,322.41,78.77389,11.32035,167.0536,0,0
2015-11-01 1230,3.105833,75.9425,96.31734,316.6086,324.7628,96.31734,13.97583,190.3941,0,0
2015-11-01 1300,3.624167,73.35667,110.5882,316.9438,327.3875,110.5882,16.00732,135.3746,0,0
2015-11-01 1330,3.795833,72.26167,77.07531,321.8183,328.4073,77.07531,10.64468,172.4926,0,0
2015-11-01 1400,4.095,70.4025,99.90775,317.7806,329.8752,99.90775,14.36296,125.5121,0,0
2015-11-01 1430,4.571666,67.71083,72.21795,315.4997,329.2015,72.21795,10.51979,140.763,0,0
2015-11-01 1500,4.681666,66.95834,82.66631,306.8966,330.4893,82.66631,12.25952,143.4164,0,0
2015-11-01 1530,4.934166,66.05583,84.43089,301.8921,331.0373,84.43089,12.66145,108.877,0,0
2015-11-01 1600,5.01,65.53083,64.00463,302.8604,330.3646,64.00463,9.712495,76.61363,0,0
2015-11-01 1630,5.159999,65.18583,44.94128,301.6193,329.5233,44.94128,6.798032,43.64289,0,0
2015-11-01 1700,5.161666,65.265,25.20628,299.2715,328.3575,25.20628,3.933724,18.73274,0,0
2015-11-01 1730,4.9875,66.16167,9.05665,288.7327,326.5804,9.05665,1.517151,3.061264,0,0
2015-11-01 1800,4.8525,67.1075,0.7385189,293.2421,325.3344,0.7385189,0.004166666,0.5757371,0,0
2015-11-01 1830,4.890833,67.58833,1.482261,305.2301,325.8978,1.482261,0.1186784,0.3864384,0,0
2015-11-01 1900,4.622499,69.06333,1.341522,310.7563,327.2367,1.341522,0.3363667,0.3741171,0,0
2015-11-01 1930,4.762499,69.80083,1.823228,298.8707,325.1435,1.823228,0.2470245,0.5398936,0,0
2015-11-01 2000,5.088333,69.54833,0.7579612,318.2658,327.3863,0.7579612,0.05900585,0.5410154,0,0
2015-11-01 2030,5.078333,70.23167,0.4625555,326.8955,329.331,0.4625555,0.2433586,0.5544583,0,0
2015-11-01 2100,5.0725,70.59583,0.8270294,320.7969,328.7502,0.8270294,0.3320349,0.579098,0,0
2015-11-01 2130,4.709167,72.07583,1.842961,298.4985,327.2245,1.842961,0.1603494,0.6283824,0,0
2015-11-01 2200,4.771667,72.21166,3.542859,266.8541,322.2925,3.542859,0.03233654,0.5600687,0,0
2015-11-01 2230,4.855833,71.9575,3.350257,267.5572,322.9909,3.350257,0.3213723,0.6172457,0,0
2015-11-01 2300,4.36,73.98083,3.542938,267.3159,322.4733,3.542938,0.07267822,0.5242974,0,0
2015-11-01 2330,3.8675,76.06917,3.640088,267.1475,321.6549,3.640088,0.03367598,0.5982828,0,0
2015-11-02 0000,3.918333,76.66084,3.568953,268.5932,320.241,3.568953,0.04201264,0.4761949,0,0
2015-11-02 0030,4.496666,75.39749,1.380536,305.8609,322.7031,1.380536,0.06436139,0.4750859,0,0
2015-11-02 0100,4.92,74.63583,0.1274336,331.1611,326.9687,0.1274336,0.2664489,0.4997375,0,0
2015-11-02 0130,5.136666,75.32417,0.2441269,332.707,328.7771,0.2441269,0.3418153,0.3843116,0,0
2015-11-02 0200,5.298333,75.53,0.2687906,335.1431,330.588,0.2687906,0.4258357,0.5691351,0,0
2015-11-02 0230,5.114999,77.09167,0.2832786,336.1246,331.823,0.2832786,0.4504717,0.5780777,0,0
2015-11-02 0300,5.025833,78.62083,0.3970413,336.0937,331.7551,0.3970413,0.5471498,0.622881,0,0
2015-11-02 0330,4.911666,80.72666,0.4376675,335.6913,331.6696,0.4376675,0.5671465,0.4436342,0,0
2015-11-02 0400,4.889167,83.10332,0.603969,335.7886,331.969,0.603969,0.66017,0.4884438,0,0
2015-11-02 0430,4.995833,85.03166,0.6283462,335.5079,331.6701,0.6283462,0.6101547,0.5814292,0,0
2015-11-02 0500,5.037499,86.66917,0.5209629,336.4807,332.8387,0.5209629,0.6071558,0.4537158,0,0
2015-11-02 0530,4.980833,88.33916,1.333894,337.1173,333.2245,1.333894,0.5781474,0.6206352,0,0
2015-11-02 0600,5,89.13083,1.214894,337.6848,333.6268,1.214894,0.4614486,0.3965768,0,0
2015-11-02 0630,4.9675,90.19749,1.214306,338.0185,333.5744,1.214306,0.6234854,0.4783542,0,0
2015-11-02 0700,5.030833,90.98916,0.8843151,338.6658,333.7566,0.8843151,0.5387954,0.6273404,0,0
2015-11-02 0730,5.133333,91.32917,0.7487689,339.6152,334.1703,0.7487689,0.5354534,0.5567634,0,0
2015-11-02 0800,5.249166,91.49,0.718874,340.232,335.2408,0.718874,0.4981102,1.337575,0,0
2015-11-02 0830,5.354167,91.53833,0.008707252,340.2787,335.5343,0.008707252,0.3690812,6.467123,0,0
2015-11-02 0900,5.526666,91.4025,3.544413,340.726,336.5027,3.544413,0.088684,14.59967,0,0
2015-11-02 0930,5.753333,91.03333,8.385888,341.0262,337.0635,8.385888,0.7348024,24.67023,0,0
2015-11-02 1000,5.960833,90.69917,14.37596,341.6419,338.4406,14.37596,1.434194,39.82357,0,0
2015-11-02 1030,6.148333,90.21333,23.77611,342.1472,340.1489,23.77611,2.687617,41.4374,0,0
2015-11-02 1100,6.255,90.03666,23.98548,342.3663,341.1533,23.98548,2.592591,50.6111,0,0
2015-11-02 1130,6.401666,89.83499,29.04425,342.8969,342.1866,29.04425,2.989296,67.12714,0,0
2015-11-02 1200,6.571666,89.16,39.10233,343.1569,343.4408,39.10233,4.402437,78.28793,0,0
2015-11-02 1230,6.733333,88.35916,45.95242,343.2183,344.8325,45.95242,5.217851,75.53245,0,0
2015-11-02 1300,6.9075,86.755,43.93098,343.5097,345.282,43.93098,5.149843,81.50567,0,0
2015-11-02 1330,7.045833,85.4525,47.37689,343.2103,345.7932,47.37689,5.818393,81.26739,0,0
2015-11-02 1400,7.141666,84.8475,47.01444,342.0378,345.0165,47.01444,5.775855,80.91597,0,0
2015-11-02 1430,7.214999,83.62167,46.80316,343.4483,346.9004,46.80316,5.749968,73.31749,0,0
2015-11-02 1500,7.3,83.5525,42.45639,343.5714,346.9304,42.45639,5.239603,64.23353,0,0
2015-11-02 1530,7.263333,82.97334,37.12435,343.5015,346.9531,37.12435,4.534889,38.93911,0,0
2015-11-02 1600,7.1725,83.30999,21.83487,342.7926,345.3538,21.83487,2.424323,22.71563,0,0
2015-11-02 1630,7.099999,84.15916,12.46515,343.1113,344.6847,12.46515,1.29213,12.2093,0,0
2015-11-02 1700,7.2125,83.45417,6.221332,343.4306,344.2526,6.221332,0.5052479,4.911529,0,0
2015-11-02 1730,7.278333,82.72666,1.911816,343.0479,344.0834,1.911816,0.06465657,1.193758,0,0
2015-11-02 1800,7.358333,82.10083,0.1482529,342.9233,343.936,0.1482529,0.3762836,0.5397717,0,0
2015-11-02 1830,7.4025,81.99749,0.6368105,341.3517,343.6119,0.6368105,0.3782856,0.4557728,0,0
2015-11-02 1900,7.420833,82.1525,0.6849562,341.6757,343.8042,0.6849562,0.4416017,0.5632817,0,0
2015-11-02 1930,7.380834,82.83416,0.7313799,341.3406,343.9672,0.7313799,0.4626023,0.4535337,0,0
2015-11-02 2000,7.4,83.11916,0.7893975,341.3423,343.9002,0.7893975,0.5209242,0.5151111,0,0
2015-11-02 2030,7.4475,82.97583,0.8595821,339.6514,343.8934,0.8595821,0.4632534,0.4546383,0,0
2015-11-02 2100,7.5025,82.79166,0.8442005,338.5023,344.0311,0.8442005,0.3939291,0.5587856,0,0
2015-11-02 2130,7.5,82.7775,1.116909,331.1243,343.7286,1.116909,0.29395,0.4624785,0,0
2015-11-02 2200,7.5025,82.44666,0.979683,335.1612,344.1006,0.979683,0.3316087,0.4680902,0,0
2015-11-02 2230,7.46,82.65916,1.107936,332.8769,343.8444,1.107936,0.3916066,0.5117925,0,0
2015-11-02 2300,7.494166,82.48167,1.065929,334.3189,343.6607,1.065929,0.3493003,0.5095619,0,0
2015-11-02 2330,7.5625,82.44917,0.6438068,341.2762,344.3146,0.6438068,0.3259757,0.5901974,0,0
2015-11-03 0000,7.6575,82.2225,0.5193408,344.0648,345.5381,0.5193408,0.2816463,0.4334087,0,0
2015-11-03 0030,7.723333,82.00416,0.5988377,342.7797,345.9179,0.5988377,0.3153106,0.5666791,0,0
2015-11-03 0100,7.711667,81.9925,0.7070579,339.9122,345.869,0.7070579,0.2609812,0.471486,0,0
2015-11-03 0130,7.628333,82.26583,1.214213,327.22,344.6288,1.214213,0.1836534,0.5431608,0,0
2015-11-03 0200,7.5775,82.49416,1.496224,318.044,343.9378,1.496224,0.1073256,0.4748458,0,0
2015-11-03 0230,7.511666,82.64833,1.265277,323.9872,343.959,1.265277,0.1146584,0.6193153,0,0
2015-11-03 0300,7.234167,83.19666,1.465179,319.4016,343.1229,1.465179,0.1739875,0.5196425,0,0
2015-11-03 0330,7.1025,83.65583,2.52243,292.8531,340.1593,2.52243,0.05699589,0.5677997,0,0
2015-11-03 0400,7.186666,83.47916,2.095644,302.1835,340.1966,2.095644,0.03333085,0.4826895,0,0
2015-11-03 0430,7.3,82.69333,0.9179938,331.2275,343.0451,0.9179938,0.1503239,0.502854,0,0
2015-11-03 0500,7.335833,82.615,0.5843433,342.3229,345.3691,0.5843433,0.2663199,0.5386941,0,0
2015-11-03 0530,7.294167,82.8875,0.5205137,342.6442,345.1992,0.5205137,0.2596542,0.5767631,0,0
2015-11-03 0600,7.240833,83.13249,0.5071592,343.1109,345.3118,0.5071592,0.2539836,0.5386822,0,0
2015-11-03 0630,7.234167,83.27249,0.4967113,343.3693,345.3956,0.4967113,0.2419831,0.5308425,0,0
2015-11-03 0700,7.286666,83.35083,0.5292062,343.5406,345.4724,0.5292062,0.2823134,0.5263628,0,0
2015-11-03 0730,7.426666,83.33499,0.4610245,343.7814,345.6864,0.4610245,0.1986527,0.5901983,0,0
2015-11-03 0800,7.625,82.98416,0.4552218,344.5257,346.2994,0.4552218,0.2156515,1.41894,0,0
2015-11-03 0830,7.788333,82.95333,0.002321078,345.2026,346.9298,0.002321078,0.1676548,6.902072,0,0
2015-11-03 0900,7.820833,83.37917,2.824174,345.7683,347.6451,2.824174,0.09066027,15.78753,0,0
2015-11-03 0930,7.926666,83.36333,8.031516,345.8457,347.9227,8.031516,0.7972771,26.08744,0,0
2015-11-03 1000,8.174167,82.37333,13.99727,346.7547,349.3004,13.99727,1.643217,52.18159,0,0
2015-11-03 1030,8.474999,81.09916,29.29406,346.6743,350.5604,29.29406,3.767734,66.38107,0,0
2015-11-03 1100,8.775833,79.98,37.419,347.2734,352.1269,37.419,4.962649,131.4104,0,0
2015-11-03 1130,9.009999,78.83499,76.8076,347.162,355.664,76.8076,10.50559,119.7159,0,0
2015-11-03 1200,9.568333,76.81166,68.91678,348.2393,356.5777,68.91678,9.447466,334.4157,0,0
2015-11-03 1230,10.045,74.7075,190.77,309.2495,361.3846,190.77,29.2735,304.2098,0,0
2015-11-03 1300,10.765,71.7375,168.9123,310.5558,362.0825,168.9123,25.7865,473.9214,0,0
2015-11-03 1330,11.43833,68.8025,259.2265,298.5098,366.5739,259.2265,43.09626,477.2057,0,0
2015-11-03 1400,12.03333,65.3525,249.9959,289.9484,368.0041,249.9959,42.0108,487.8862,0,0
2015-11-03 1430,12.15917,63.7825,252.6182,282.726,369.1664,252.6182,44.21987,368.5077,0,0
2015-11-03 1500,12.315,63.07583,187.9703,284.7346,366.2878,187.9703,32.50762,367.537,0,0
2015-11-03 1530,12.2125,62.62083,191.3792,280.6358,365.3605,191.3792,35.21093,289.5722,0,0
2015-11-03 1600,11.985,61.19416,150.4753,280.7654,362.413,150.4753,28.36411,201.3608,0,0
2015-11-03 1630,11.53167,62.23417,106.1989,278.4909,358.5463,106.1989,20.43371,97.16792,0,0
2015-11-03 1700,10.715,65.405,51.47364,277.8724,353.7335,51.47364,8.148568,30.04168,0,0
2015-11-03 1730,9.960833,68.33499,7.643937,277.1524,347.6944,7.643937,1.416273,5.467216,0,0
2015-11-03 1800,9.424166,71.04916,1.539396,276.2877,343.3623,1.539396,0.776108,0.620118,0,0
2015-11-03 1830,8.871667,73.73083,3.617312,276.2056,340.5455,3.617312,0.5363598,0.4858558,0,0
2015-11-03 1900,8.331667,76.31917,3.841913,276.0438,337.7949,3.841913,0.2822061,0.5273002,0,0
2015-11-03 1930,7.8625,78.27249,3.698518,275.81,336.0031,3.698518,0.3288629,0.5273221,0,0
2015-11-03 2000,7.450833,79.94917,3.710582,275.0993,333,3.710582,0.2325815,0.5049785,0,0
2015-11-03 2030,7.028333,81.54166,3.927871,274.2149,330.4938,3.927871,0.09430732,0.5833972,0,0
2015-11-03 2100,6.204166,84.0775,3.9183,276.6669,327.3168,3.9183,0.1393065,0.7032769,0,0
2015-11-03 2130,6.110833,85.78666,3.809576,274.3177,322.7867,3.809576,0.3659507,0.6103546,0,0
2015-11-03 2200,5.791667,86.74416,3.536151,273.3807,322.6559,3.536151,0.1226562,0.5801614,0,0
2015-11-03 2230,5.681666,87.51917,3.848035,271.8826,323.5225,3.848035,0.1183241,0.6160472,0,0
2015-11-03 2300,5.588333,88.13083,3.50622,270.9461,325.2403,3.50622,0.1853475,0.4850227,0,0
2015-11-03 2330,5.738333,88.25833,3.557769,273.4435,326.1907,3.557769,0.1656897,0.4548043,0,0
2015-11-04 0000,5.668333,89.10583,4.023471,273.9527,326.5479,4.023471,0.1490331,0.4716277,0,0
2015-11-04 0030,5.463333,89.62083,4.060205,277.2092,326.041,4.060205,0.4050941,0.3932136,0,0
2015-11-04 0100,5.146667,90.50583,3.74941,278.5182,327.2616,3.74941,0.3447488,0.5713374,0,0
2015-11-04 0130,3.7275,89.47583,3.607499,273.7582,325.6569,3.607499,0.1413674,0.4940394,0,0
2015-11-04 0200,2.071666,91.20499,6.541686,273.1611,319.9391,6.541686,2.208868,0.5411035,0,0
2015-11-04 0230,1.455833,92.00083,4.549104,274.0318,316.6668,4.549104,1.236998,0.5949377,0,0
2015-11-04 0300,1.419167,92.44166,3.661053,282.6388,315.5126,3.661053,1.13708,0.5860082,0,0
2015-11-04 0330,3.343333,92.80999,1.75618,300.5813,317.0043,1.75618,0.7042946,0.5400751,0,0
2015-11-04 0400,4.045833,92.75249,0.4476143,319.6836,323.2943,0.4476143,0.005335671,0.4437137,0,0
2015-11-04 0430,4.23,92.72916,0.4757724,329.1526,328.3841,0.4757724,0.4702053,0.5019791,0,0
2015-11-04 0500,4.115833,91.99667,0.3236646,333.7592,331.236,0.3236646,0.3961729,0.4571528,0,0
2015-11-04 0530,4.233333,92.8,0.3152421,334.8014,332.1713,0.3152421,0.3861636,0.4817681,0,0
2015-11-04 0600,4.434999,92.8,0.3700791,335.7079,333.6363,0.3700791,0.4001419,0.4559712,0,0
2015-11-04 0630,4.6075,92.8,0.3001073,335.9074,334.5865,0.3001073,0.3024207,0.4021889,0,0
2015-11-04 0700,4.699999,92.79833,0.3552465,336.8977,335.9948,0.3552465,0.3214204,0.384262,0,0
2015-11-04 0730,4.794167,92.71166,0.4249005,337.6084,337.1791,0.4249005,0.3931044,0.4458623,0,0
2015-11-04 0800,4.716666,92.69999,0.5633211,337.4838,337.1342,0.5633211,0.5214531,1.037334,0,0
2015-11-04 0830,4.635,92.69999,0.1825474,337.44,337.524,0.1825474,0.4460932,6.369565,0,0
2015-11-04 0900,4.699999,92.66666,3.061447,336.8506,337.3764,3.061447,0.004334996,17.35304,0,0
2015-11-04 0930,4.7075,92.50083,9.85429,336.8361,338.0682,9.85429,0.8444853,39.92091,0,0
2015-11-04 1000,4.8,92.23916,24.9354,336.0419,338.7173,24.9354,2.656165,32.4604,0,0
2015-11-04 1030,4.918333,91.94167,18.85005,337.1573,339.7191,18.85005,1.677986,51.49928,0,0
2015-11-04 1100,5.074166,91.55333,31.43698,337.3242,340.6572,31.43698,3.41748,62.09554,0,0
2015-11-04 1130,5.198333,91.31999,38.58221,338.0531,341.9322,38.58221,4.561612,62.2674,0,0
2015-11-04 1200,5.318334,91.07166,37.76522,338.4937,342.5696,37.76522,4.481556,51.53429,0,0
2015-11-04 1230,5.466667,89.85416,30.35572,338.7842,342.4984,30.35572,3.48536,82.90617,0,0
2015-11-04 1300,5.628333,89.14333,50.58986,337.2402,343.3764,50.58986,6.284292,114.2793,0,0
2015-11-04 1330,5.815833,89.26333,70.61865,337.8725,345.3634,70.61865,8.910217,124.386,0,0
2015-11-04 1400,6.028333,89.28833,77.06064,339.7579,347.5606,77.06064,9.790119,115.1624,0,0
2015-11-04 1430,6.131666,88.76083,70.53967,340.2447,348.6371,70.53967,8.863966,89.72803,0,0
2015-11-04 1500,6.199166,88.28083,54.19236,340.5909,348.1349,54.19236,7.022256,61.4143,0,0
2015-11-04 1530,6.126666,88.67583,36.06788,340.0937,346.4819,36.06788,4.768335,46.28745,0,0
2015-11-04 1600,6.061666,89.03916,26.64977,340.3275,345.6035,26.64977,3.54775,26.6082,0,0
2015-11-04 1630,6,89.28166,14.44234,340.6196,344.4964,14.44234,1.997859,13.04708,0,0
2015-11-04 1700,6,89.64333,5.914981,340.9843,343.4884,5.914981,0.9369339,6.461944,0,0
2015-11-04 1730,5.98,89.77166,2.161505,341.2896,342.8742,2.161505,0.4782996,1.243112,0,0
2015-11-04 1800,5.965833,89.67416,0.7309548,342.6698,342.6332,0.7309548,0.1789874,0.5476413,0.1,0.1
2015-11-04 1830,5.815,89.3575,1.293422,341.8825,342.1306,1.293422,0.2339835,0.4065313,0,0
2015-11-04 1900,5.585,88.67333,1.321855,341.4187,341.4662,1.321855,0.1863202,0.4345293,0,0
2015-11-04 1930,5.42,87.8475,1.678141,338.6446,340.0658,1.678141,0.254982,0.5274827,0,0
2015-11-04 2000,5.240833,89.005,1.93375,335.9297,339.0209,1.93375,0.325977,0.6372359,0,0
2015-11-04 2030,5.1275,90.2325,1.582689,336.2307,338.4361,1.582689,0.09299336,0.5398057,0,0
2015-11-04 2100,5.1975,90.56999,1.338112,337.5444,338.4041,1.338112,0.2249857,0.4793278,0,0
