DoY,u*,H,lE,NEE,PPFD,Ta,VPD,PPFD_gapfilling,Ta_gapfilling,VPD_gapfilling,period
--,m s-1,W m-2,-,umol m-2 s-1,umol m-2 s-1,oC,kPa,umol m-2 s-1,oC,kPa,--
326.46,0.142897,-3.19214,1.7426,0.533962,0.0,-8.73,0.048693270156138,0.0,-8.73,0.048693270156138,4
326.47,0.136201,-2.80596,4.85994,0.299048,0.0,-8.75,0.04180186004168185,0.0,-8.75,0.04180186004168185,4
327.0,0.117863,-2.58797,4.7382,-99999.0,0.0,-8.78,0.03963480013578069,0.0,-8.78,0.03963480013578069,4
327.01,0.134194,-4.74733,8.36517,-99999.0,0.0,-8.86,0.036471289919180805,0.0,-8.86,0.036471289919180805,4
327.02,0.175981,-0.142687,-99999.0,-99999.0,0.0,-8.91,0.03468992997691833,0.0,-8.91,0.03468992997691833,4
327.03,0.184478,-1.80563,3.88155,0.9494940000000001,0.0,-8.94,0.03537349993560035,0.0,-8.94,0.03537349993560035,4
327.04,0.13794,-2.2788,1.92198,-99999.0,0.0,-8.94,0.03955703004486777,0.0,-8.94,0.03955703004486777,4
327.05,0.168848,-2.00857,1.79107,0.8676149999999999,0.0,-9.03,0.03563082985866828,0.0,-9.03,0.03563082985866828,4
327.06,0.170738,-1.23575,8.28112,0.08591499999999999,0.0,-9.02,0.04587937994220059,0.0,-9.02,0.04587937994220059,4
327.07,0.211566,-2.01373,4.10386,-99999.0,0.0,-9.22,0.045821629892991655,0.0,-9.22,0.045821629892991655,4
327.08,0.208164,0.0198,4.68674,-99999.0,0.0,-9.38,0.043660200115053005,0.0,-9.38,0.043660200115053005,4
327.09,0.278693,-99999.0,5.16071,0.07854,0.0,-9.52,0.041198109888819445,0.0,-9.52,0.041198109888819445,4
327.1,0.229645,1.95994,3.77625,0.134218,0.0,-9.64,0.03914464995892697,0.0,-9.64,0.03914464995892697,4
327.11,0.23207,3.907,5.62696,-99999.0,0.0,-9.74,0.038414749976905416,0.0,-9.74,0.038414749976905416,4
327.12,0.272413,3.16527,4.62311,0.147258,0.0,-9.78,0.03889904006955458,0.0,-9.78,0.03889904006955458,4
327.13,0.245828,1.25593,4.43124,0.215729,0.0,-9.74,0.038363380111676726,0.0,-9.74,0.038363380111676726,4
327.14,0.228016,2.3391,3.67993,0.096849,0.0,-9.66,0.038436140061111956,0.0,-9.66,0.038436140061111956,4
327.15,0.288785,1.02619,4.13353,0.212856,0.0,-9.54,0.039372649947058136,0.0,-9.54,0.039372649947058136,4
327.16,0.305028,-1.68,4.96337,0.40499599999999997,0.0,-9.5,0.03982911007092227,0.0,-9.5,0.03982911007092227,4
327.17,0.278384,3.76623,7.52483,0.411606,0.0,-9.36,0.042162679961236904,0.0,-9.36,0.042162679961236904,4
327.18,0.27196,5.01131,7.11799,0.003599999999999999,2.7021276595744683,-9.23,0.042588069886214885,2.7021276595744683,-9.23,0.042588069886214885,4
327.19,0.281929,5.00869,7.7416,0.243259,10.340425531914894,-9.16,0.042070209897941524,10.340425531914894,-9.16,0.042070209897941524,4
327.2,0.321741,5.74699,5.53958,-99999.0,24.72340425531915,-9.15,0.03942537999924056,24.72340425531915,-9.15,0.03942537999924056,4
327.21,0.267479,4.90832,10.2394,-99999.0,30.872340425531917,-9.12,0.03829929993011838,30.872340425531917,-9.12,0.03829929993011838,4
327.22,0.361221,4.24537,-99999.0,-99999.0,53.95744680851064,-9.02,0.04017235006796449,53.95744680851064,-9.02,0.04017235006796449,4
327.23,0.271693,4.72452,9.12095,-99999.0,75.46808510638299,-8.83,0.04317767007802775,75.46808510638299,-8.83,0.04317767007802775,4
327.24,0.320763,3.82616,8.83927,0.25987699999999997,75.42553191489363,-8.68,0.04320993013150298,75.42553191489363,-8.68,0.04320993013150298,4
327.25,0.367337,3.78988,12.0291,0.0786,88.46808510638299,-8.47,0.04337741986300525,88.46808510638299,-8.47,0.04337741986300525,4
327.26,0.363038,4.22057,-99999.0,-99999.0,109.17021276595746,-8.38,0.04013591992809529,109.17021276595746,-8.38,0.04013591992809529,4
327.27,0.270307,-99999.0,4.49643,-99999.0,175.04255319148936,-8.13,0.04371990985518126,175.04255319148936,-8.13,0.04371990985518126,4
327.28,0.253234,-3.17594,4.44143,0.42696599999999996,119.85106382978724,-7.94,0.046320989989668604,119.85106382978724,-7.94,0.046320989989668604,4
327.29,0.319399,-99999.0,6.5581,0.22472199999999998,131.40425531914894,-7.8,0.04829969003172474,131.40425531914894,-7.8,0.04829969003172474,4
327.3,0.347987,-99999.0,8.08884,0.340686,100.91489361702128,-7.54,0.05118626984907371,100.91489361702128,-7.54,0.05118626984907371,4
327.31,0.297927,-1.48123,5.94238,0.249245,57.14893617021277,-7.43,0.051752369852250624,57.14893617021277,-7.43,0.051752369852250624,4
327.32,0.270376,-0.905924,5.33876,0.230714,31.25531914893617,-7.38,0.050322879868141435,31.25531914893617,-7.38,0.050322879868141435,4
327.33,0.175717,-0.103023,3.89699,0.21814899999999998,9.893617021276597,-7.37,0.04957444013322432,9.893617021276597,-7.37,0.04957444013322432,4
327.34,0.17273,-3.40609,4.36637,0.316381,0.8723404255319149,-7.38,0.04817343005669583,0.8723404255319149,-7.38,0.04817343005669583,4
327.35,0.251179,-1.48048,2.36486,0.219693,0.0,-7.36,0.04761283001120775,0.0,-7.36,0.04761283001120775,4
327.36,0.15932,-1.64682,1.83811,0.32591299999999995,0.0,-7.37,0.044154840032657905,0.0,-7.37,0.044154840032657905,4
327.37,0.186768,-3.07142,1.53549,0.344088,0.0,-7.43,0.04124631010469626,0.0,-7.43,0.04124631010469626,4
327.38,0.188314,-2.55267,1.91043,0.43501799999999996,0.0,-7.38,0.03973908983365515,0.0,-7.38,0.03973908983365515,4
327.39,0.150176,-5.62106,-0.402695,0.193051,0.0,-7.37,0.03706018011182488,0.0,-7.37,0.03706018011182488,4
327.4,0.154539,-6.63089,-0.785027,0.252216,0.0,-7.39,0.03704029002603759,0.0,-7.39,0.03704029002603759,4
327.41,0.126256,-1.20302,1.25145,0.22535,0.0,-7.29,0.03715166000443482,0.0,-7.29,0.03715166000443482,4
327.42,0.177299,-0.334389,1.86858,0.22429300000000002,0.0,-7.12,0.037539930000765054,0.0,-7.12,0.037539930000765054,4
327.43,0.1626,-0.783559,1.48811,0.184511,0.0,-6.99,0.03601519010180576,0.0,-6.99,0.03601519010180576,4
327.44,0.112959,-0.384119,-12.9486,-99999.0,0.0,-6.93,0.029754000071357645,0.0,-6.93,0.029754000071357645,4
327.45,0.138942,-99999.0,1.75486,-99999.0,0.0,-6.84,0.030688680072735508,0.0,-6.84,0.030688680072735508,4
327.46,0.113052,-0.618334,0.741671,0.247753,0.0,-6.76,0.030377689818313236,0.0,-6.76,0.030377689818313236,4
327.47,0.113127,-99999.0,1.0287,0.266079,0.0,-6.64,0.03103390995219657,0.0,-6.64,0.03103390995219657,4
328.0,0.124335,-99999.0,-99999.0,0.15257600000000002,0.0,-6.54,0.030892419990148134,0.0,-6.54,0.030892419990148134,4
328.01,0.0687,-99999.0,0.45313,0.214836,0.0,-6.45,0.030711070153078612,0.0,-6.45,0.030711070153078612,4
328.02,0.0894,0.0867,0.310771,0.229199,0.0,-6.38,0.029005209830840428,0.0,-6.38,0.029005209830840428,4
328.03,0.132781,3.40734,0.976147,0.239853,0.0,-6.31,0.02621835988881127,0.0,-6.31,0.02621835988881127,4
328.04,0.140447,2.87201,0.463794,0.18404900000000002,0.0,-6.28,0.023536109904018332,0.0,-6.28,0.023536109904018332,4
328.05,0.165194,3.14626,-99999.0,0.08929999999999999,0.0,-6.33,0.018696009870819097,0.0,-6.33,0.018696009870819097,4
328.06,0.174506,3.76979,-99999.0,-99999.0,0.0,-6.35,0.014570939841023645,0.0,-6.35,0.014570939841023645,4
328.07,0.21672,4.57422,-99999.0,0.643454,0.0,-6.34,0.013427589964206454,0.0,-6.34,0.013427589964206454,4
328.08,0.205651,4.88188,-99999.0,-99999.0,0.0,-6.33,0.013601220139389358,0.0,-6.33,0.013601220139389358,4
328.09,0.219893,5.18819,-99999.0,-99999.0,0.04255319148936171,-6.3,0.014863220054019521,0.04255319148936171,-6.3,0.014863220054019521,4
328.1,0.201485,8.38183,-99999.0,-99999.0,0.08510638297872342,-6.26,0.015455889956252467,0.08510638297872342,-6.26,0.015455889956252467,4
328.11,0.185511,10.4634,-99999.0,-99999.0,0.06382978723404255,-6.21,0.015616360071444735,0.06382978723404255,-6.21,0.015616360071444735,4
328.12,0.109487,2.38369,-11.6578,-99999.0,0.08510638297872342,-6.17,0.01501757982059404,0.08510638297872342,-6.17,0.01501757982059404,4
328.13,0.117897,-0.169951,22.1175,-99999.0,0.021276595744680854,-6.12,0.018284200101189807,0.021276595744680854,-6.12,0.018284200101189807,4
328.14,0.153907,1.73922,-99999.0,-99999.0,0.0,-6.1,0.020805219842563893,0.0,-6.1,0.020805219842563893,4
328.15,0.14262,-1.1365,-99999.0,-99999.0,0.0,-6.08,0.0225218901294868,0.0,-6.08,0.0225218901294868,4
328.16,0.139421,1.42341,-99999.0,-99999.0,0.0,-6.05,0.023874360152356555,0.0,-6.05,0.023874360152356555,4
328.17,0.141604,1.68735,-99999.0,-99999.0,0.08510638297872342,-6.01,0.02469752990735463,0.08510638297872342,-6.01,0.02469752990735463,4
328.18,0.125093,2.71157,-99999.0,-99999.0,2.638297872340426,-6.0,0.02496423015083371,2.638297872340426,-6.0,0.02496423015083371,4
328.19,0.135518,1.2232,-99999.0,-99999.0,11.425531914893618,-6.0,0.02366382018078861,11.425531914893618,-6.0,0.02366382018078861,4
328.2,0.159669,-0.587581,-99999.0,0.3537159999999999,42.59574468085106,-6.02,0.018288470187370454,42.59574468085106,-6.02,0.018288470187370454,4
328.21,0.126297,2.02426,-99999.0,-99999.0,72.12765957446808,-5.96,0.019014819970870622,72.12765957446808,-5.96,0.019014819970870622,4
328.22,0.172405,2.51738,-99999.0,-99999.0,78.8936170212766,-5.8,0.022728369937950355,78.8936170212766,-5.8,0.022728369937950355,4
328.23,0.14041,0.770627,3.57632,-99999.0,89.40425531914894,-5.69,0.026196629815556705,89.40425531914894,-5.69,0.026196629815556705,4
328.24,0.177471,2.10705,3.9974,-99999.0,124.89361702127661,-5.59,0.028299799816908333,124.89361702127661,-5.59,0.028299799816908333,4
328.25,0.179954,2.96162,-7.20167,-99999.0,134.51063829787233,-5.45,0.03363355982595362,134.51063829787233,-5.45,0.03363355982595362,4
328.26,0.174669,2.94063,4.53057,0.19724500000000003,123.97872340425533,-5.33,0.036415790153145444,123.97872340425533,-5.33,0.036415790153145444,4
328.27,0.168506,2.15273,2.13889,0.07422,106.87234042553192,-5.24,0.03519255014654643,106.87234042553192,-5.24,0.03519255014654643,4
328.28,0.198576,3.29713,1.74505,0.269895,106.21276595744682,-5.16,0.035813890102949664,106.21276595744682,-5.16,0.035813890102949664,4
328.29,0.21038,2.40587,-99999.0,0.6153400000000001,128.61702127659575,-5.15,0.03734373983417072,128.61702127659575,-5.15,0.03734373983417072,4
328.3,0.201103,0.887572,3.73198,0.38961799999999996,105.48936170212767,-5.12,0.03503991018877084,105.48936170212767,-5.12,0.03503991018877084,4
328.31,0.232264,1.50636,5.2203,-99999.0,74.4468085106383,-5.07,0.038382529799157794,74.4468085106383,-5.07,0.038382529799157794,4
328.32,0.206718,1.1058,7.59048,-99999.0,30.74468085106383,-5.14,0.03440416016061665,30.74468085106383,-5.14,0.03440416016061665,4
328.33,0.224758,-99999.0,-99999.0,-99999.0,10.085106382978724,-5.23,0.03672670020446045,10.085106382978724,-5.23,0.03672670020446045,4
328.34,0.169263,-99999.0,9.82157,-99999.0,0.9574468085106383,-5.35,0.03274344012385999,0.9574468085106383,-5.35,0.03274344012385999,4
328.35,0.126605,-0.740146,1.74803,-99999.0,0.0,-5.32,0.032368759796700175,0.0,-5.32,0.032368759796700175,4
328.36,0.157501,-1.53422,2.42239,0.10074899999999999,0.0,-5.38,0.03851695008562572,0.0,-5.38,0.03851695008562572,4
328.37,0.10755,-1.14241,1.79634,-99999.0,0.0,-5.59,0.0364704198922805,0.0,-5.59,0.0364704198922805,4
328.38,0.208976,-99999.0,4.7949,0.07882199999999999,0.021276595744680854,-5.65,0.038875069816262986,0.021276595744680854,-5.65,0.038875069816262986,4
328.39,0.121285,-1.3087,2.18354,-99999.0,0.0,-5.82,0.04307848990066754,0.0,-5.82,0.04307848990066754,4
328.4,0.14362,-0.835611,2.24788,0.18597999999999998,0.0,-6.05,0.03857731001681408,0.0,-6.05,0.03857731001681408,4
328.41,0.184974,1.05492,3.54789,-99999.0,0.0,-6.3,0.04027267016454372,0.0,-6.3,0.04027267016454372,4
328.42,0.127772,0.244926,2.45701,-99999.0,0.0,-6.46,0.04246598001977686,0.0,-6.46,0.04246598001977686,4
328.43,0.168704,1.66473,1.18921,-99999.0,0.0,-6.55,0.03743515011283716,0.0,-6.55,0.03743515011283716,4
328.44,0.14023,0.753337,1.24189,0.233384,0.0,-6.81,0.03406450008660844,0.0,-6.81,0.03406450008660844,4
328.45,0.141882,1.08308,1.22897,-99999.0,0.0,-7.07,0.033293210151305264,0.0,-7.07,0.033293210151305264,4
328.46,0.153637,-99999.0,0.985204,-99999.0,0.0,-7.18,0.031250680046066126,0.0,-7.18,0.031250680046066126,4
328.47,0.182748,-99999.0,2.14753,0.01988100000000001,0.0,-7.41,0.032551750107888466,0.0,-7.41,0.032551750107888466,4
329.0,0.169484,-99999.0,1.52735,-99999.0,0.0,-7.57,0.03630746999514223,0.0,-7.57,0.03630746999514223,4
329.01,0.201974,0.631611,2.73326,0.44752200000000003,0.0,-7.77,0.03411847014321756,0.0,-7.77,0.03411847014321756,4
329.02,0.170682,2.1805,9.24612,-99999.0,0.1276595744680851,-7.84,0.03710417995412518,0.1276595744680851,-7.84,0.03710417995412518,4
329.03,0.172138,1.71663,6.33224,-99999.0,0.0,-7.92,0.03571955992191045,0.0,-7.92,0.03571955992191045,4
329.04,0.160288,0.78268,4.37865,-99999.0,0.0,-8.0,0.036916769967076934,0.0,-8.0,0.036916769967076934,4
329.05,0.173126,1.14261,2.23168,0.140791,0.0,-8.14,0.03624660999368867,0.0,-8.14,0.03624660999368867,4
329.06,0.200305,0.999949,3.31058,0.14955600000000002,0.0,-8.26,0.03876615991668908,0.0,-8.26,0.03876615991668908,4
329.07,0.146387,0.610654,1.67301,-99999.0,0.0,-8.32,0.03992080003174214,0.0,-8.32,0.03992080003174214,4
329.08,0.124964,0.140697,1.29814,0.136877,0.0,-8.34,0.03657136991441323,0.0,-8.34,0.03657136991441323,4
329.09,0.105275,-1.30739,0.465651,0.176243,0.0,-8.41,0.03641537989594035,0.0,-8.41,0.03641537989594035,4
329.1,0.0791,-1.45638,-99999.0,0.14633800000000002,0.0,-8.54,0.034242749868167,0.0,-8.54,0.034242749868167,4
329.11,0.0332,-99999.0,-0.0685,-99999.0,0.0,-8.64,0.03113173990009832,0.0,-8.64,0.03113173990009832,4
329.12,0.0265,-0.396033,-0.114008,0.253717,0.0,-8.72,0.029165920128466194,0.0,-8.72,0.029165920128466194,4
329.13,0.0273,-0.30384,-0.0577,0.223603,0.0,-8.57,0.030664569840016753,0.0,-8.57,0.030664569840016753,4
329.14,0.0185,-0.256075,-0.0661,0.11549999999999999,0.0,-8.25,0.037186929837047966,0.0,-8.25,0.037186929837047966,4
329.15,0.0258,-99999.0,0.0187,-99999.0,0.0,-7.98,0.04206084016164757,0.0,-7.98,0.04206084016164757,4
329.16,0.0134,-0.168949,0.0271,0.145201,0.0,-8.0,0.040273520095206905,0.0,-8.0,0.040273520095206905,4
329.17,0.0227,-0.25119,-99999.0,0.186914,0.0,-7.95,0.03927205005960177,0.0,-7.95,0.03927205005960177,4
329.18,0.0952,-0.765538,-0.212888,0.788474,4.170212765957447,-8.17,0.030997110152191976,4.170212765957447,-8.17,0.030997110152191976,4
329.19,0.0491,-1.06127,-0.348497,0.46718899999999997,17.4468085106383,-8.08,0.03268735014386115,17.4468085106383,-8.08,0.03268735014386115,4
329.2,0.0548,-0.564637,-99999.0,0.147916,38.234042553191486,-7.81,0.034825910040629626,38.234042553191486,-7.81,0.034825910040629626,4
329.21,0.0669,-1.18328,-99999.0,0.40146200000000004,73.19148936170212,-7.63,0.03720132001233445,73.19148936170212,-7.63,0.03720132001233445,4
329.22,0.0469,-0.248138,0.385059,-99999.0,93.91489361702128,-7.45,0.04044458011775598,93.91489361702128,-7.45,0.04044458011775598,4
329.23,0.0473,-0.397357,0.455253,0.10784500000000001,130.95744680851064,-7.21,0.04494131002759838,130.95744680851064,-7.21,0.04494131002759838,4
329.24,0.0434,-99999.0,1.07574,0.265249,124.00000000000001,-6.94,0.04719616989026498,124.00000000000001,-6.94,0.04719616989026498,4
329.25,0.0345,1.54283,1.16655,0.221579,153.85106382978725,-6.76,0.04683755996968664,153.85106382978725,-6.76,0.04683755996968664,4
329.26,0.0568,0.991262,1.22453,0.249796,199.38297872340425,-6.66,0.04660039003052452,199.38297872340425,-6.66,0.04660039003052452,4
329.27,0.0848,-99999.0,1.07103,0.12254,153.57446808510642,-6.48,0.04745089989914408,153.57446808510642,-6.48,0.04745089989914408,4
329.28,0.0682,-0.570801,0.557992,0.144327,116.91489361702129,-6.29,0.05058639013912414,116.91489361702129,-6.29,0.05058639013912414,4
329.29,0.0837,-0.72079,1.35134,0.24358,98.19148936170212,-6.26,0.05016189010449956,98.19148936170212,-6.26,0.05016189010449956,4
329.3,0.0696,-0.929183,0.161948,0.07751,84.93617021276597,-6.23,0.04938257988438899,84.93617021276597,-6.23,0.04938257988438899,4
329.31,0.0362,-1.6421,-99999.0,0.151637,55.914893617021285,-6.21,0.04607504999288947,55.914893617021285,-6.21,0.04607504999288947,4
329.32,0.0371,-1.72831,-99999.0,0.06497,32.23404255319149,-6.29,0.04157055006471966,32.23404255319149,-6.29,0.04157055006471966,4
329.33,0.0956,-3.72843,1.04372,0.273901,9.659574468085108,-6.28,0.03676785998431775,9.659574468085108,-6.28,0.03676785998431775,4
329.34,0.103841,-4.76875,-1.26627,0.21017999999999998,0.0,-6.39,0.038343629883158314,0.0,-6.39,0.038343629883158314,4
329.35,0.0676,-4.37272,-1.36014,0.26517,0.0,-6.64,0.035007489813766224,0.0,-6.64,0.035007489813766224,4
329.36,0.0611,-2.89524,-1.99601,0.29278899999999997,0.0,-6.85,0.030918260003069076,0.0,-6.85,0.030918260003069076,4
329.37,0.08,-0.842442,-0.565798,0.11819400000000001,0.0,-7.01,0.028497069858845592,0.0,-7.01,0.028497069858845592,4
329.38,0.0767,-99999.0,-0.269877,0.199858,0.0,-6.86,0.030275430000185732,0.0,-6.86,0.030275430000185732,4
329.39,0.147978,0.765748,0.128125,0.20044800000000002,0.0,-6.66,0.03239992007234216,0.0,-6.66,0.03239992007234216,4
329.4,0.125068,-1.04227,-99999.0,0.188803,0.0,-6.47,0.03123307982532575,0.0,-6.47,0.03123307982532575,4
329.41,0.137415,-99999.0,0.484679,0.16908,0.4893617021276596,-6.17,0.030144960126263776,0.4893617021276596,-6.17,0.030144960126263776,4
329.42,0.154847,-99999.0,-99999.0,0.16917,0.34042553191489366,-5.97,0.02948530010765893,0.34042553191489366,-5.97,0.02948530010765893,4
329.43,0.124632,-99999.0,0.871828,0.297264,0.08510638297872342,-5.83,0.027652099885086656,0.08510638297872342,-5.83,0.027652099885086656,4
329.44,0.147169,-99999.0,-99999.0,0.176758,0.29787234042553196,-5.57,0.028838640103704627,0.29787234042553196,-5.57,0.028838640103704627,4
329.45,0.103871,1.06755,0.720575,0.132346,0.4042553191489362,-5.35,0.027554569905916537,0.4042553191489362,-5.35,0.027554569905916537,4
329.46,0.128747,0.942049,0.898439,0.16739400000000002,0.21276595744680854,-5.15,0.027636159899347312,0.21276595744680854,-5.15,0.027636159899347312,4
329.47,0.128682,-1.15479,0.765138,0.146259,0.23404255319148937,-4.87,0.027544589792580787,0.23404255319148937,-4.87,0.027544589792580787,4
330.0,0.137615,-1.7595,-1.59551,-99999.0,0.0,-4.61,0.027788449807005122,0.0,-4.61,0.027788449807005122,4
330.01,0.101091,-3.05292,-1.69743,0.171921,0.0,-4.81,0.02673363990955746,0.0,-4.81,0.02673363990955746,4
330.02,0.153296,-99999.0,-99999.0,-99999.0,0.0,-4.79,0.02377820997492197,0.0,-4.79,0.02377820997492197,4
330.03,0.145273,0.706045,-0.271806,0.066624,0.0,-4.57,0.01676708990008091,0.0,-4.57,0.01676708990008091,4
330.04,0.163929,-99999.0,-1.25955,0.243288,0.0,-4.38,0.018110069972149923,0.0,-4.38,0.018110069972149923,4
330.05,0.184284,0.908415,-99999.0,-99999.0,0.0,-4.42,0.012375670090512436,0.0,-4.42,0.012375670090512436,4
330.06,0.12245,-0.0774,-99999.0,-99999.0,0.23404255319148937,-4.24,0.01722129980717746,0.23404255319148937,-4.24,0.01722129980717746,4
330.07,0.145524,-99999.0,-1.02751,-99999.0,0.21276595744680854,-4.01,0.024870110196995476,0.21276595744680854,-4.01,0.024870110196995476,4
330.08,0.151993,-0.691651,-0.151275,0.212979,0.0,-3.93,0.02149457009160738,0.0,-3.93,0.02149457009160738,4
330.09,0.11891,-1.05887,-0.286402,0.15287099999999998,0.0,-3.86,0.023687729914185773,0.0,-3.86,0.023687729914185773,4
330.1,0.0997,-0.515919,0.173514,0.263243,0.0,-3.9,0.024495019972595067,0.0,-3.9,0.024495019972595067,4
330.11,0.148722,0.513507,0.549367,0.11034499999999998,0.06382978723404255,-3.83,0.026306390184278605,0.06382978723404255,-3.83,0.026306390184278605,4
330.12,0.199753,2.1488,0.515478,-99999.0,0.0,-3.93,0.024484229980734185,0.0,-3.93,0.024484229980734185,4
330.13,0.176885,0.106302,-99999.0,-99999.0,0.0,-4.07,0.02286096021879125,0.0,-4.07,0.02286096021879125,4
330.14,0.193728,1.19231,-99999.0,-99999.0,0.0,-4.07,0.024619580177406952,0.0,-4.07,0.024619580177406952,4
330.15,0.204936,-99999.0,-0.21453,0.24440299999999998,0.0,-4.1,0.026344239943959735,0.0,-4.1,0.026344239943959735,4
330.16,0.203979,1.10225,-1.46274,0.408002,0.0,-4.22,0.027065859836507222,0.0,-4.22,0.027065859836507222,4
330.17,0.175745,0.326113,-0.0889,0.245983,0.0,-4.43,0.027434640031102298,0.0,-4.43,0.027434640031102298,4
330.18,0.200917,1.67735,0.796907,0.170762,2.191489361702128,-4.42,0.02924704983656845,2.191489361702128,-4.42,0.02924704983656845,4
330.19,0.185583,-0.268652,-0.16783,0.164468,20.425531914893618,-4.35,0.030986790086364735,20.425531914893618,-4.35,0.030986790086364735,4
330.2,0.161216,-1.36729,-11.0154,0.329675,55.00000000000001,-4.44,0.029204579895399263,55.00000000000001,-4.44,0.029204579895399263,4
330.21,0.162442,-99999.0,-99999.0,-99999.0,95.0,-4.3,0.017208939789072453,95.0,-4.3,0.017208939789072453,4
330.22,0.152064,-99999.0,-1.03302,0.42318999999999996,165.87234042553192,-4.2,0.019800579853832545,165.87234042553192,-4.2,0.019800579853832545,4
330.23,0.188304,-99999.0,0.197325,0.194936,126.08510638297872,-3.9,0.024092219987172925,126.08510638297872,-3.9,0.024092219987172925,4
330.24,0.14139,-2.51334,-1.9222,0.218984,199.08510638297872,-3.9,0.032457040119049374,199.08510638297872,-3.9,0.032457040119049374,4
330.25,0.113368,-4.22267,-2.41482,0.251715,253.36170212765958,-3.84,0.04002669021114258,253.36170212765958,-3.84,0.04002669021114258,4
330.26,0.122074,-99999.0,-3.52037,0.43244699999999997,247.8936170212766,-3.69,0.0433156899928715,247.8936170212766,-3.69,0.0433156899928715,4
330.27,0.146325,-0.104178,-99999.0,-99999.0,269.5744680851064,-3.34,0.04335905985757105,269.5744680851064,-3.34,0.04335905985757105,4
330.28,0.0968,-6.5069,-3.69227,0.10069700000000001,193.48936170212767,-3.31,0.04139006978669002,193.48936170212767,-3.31,0.04139006978669002,4
330.29,0.109946,-3.82465,-2.08936,0.1216,177.2553191489362,-3.12,0.04354180978388733,177.2553191489362,-3.12,0.04354180978388733,4
330.3,0.0567,-6.31684,-3.69058,0.102998,171.27659574468086,-3.24,0.04249866005824465,171.27659574468086,-3.24,0.04249866005824465,4
330.31,0.0686,-4.64094,-2.66149,0.00273000000000001,105.95744680851064,-3.62,0.03463787015930375,105.95744680851064,-3.62,0.03463787015930375,4
330.32,0.0886,-3.18191,-0.910881,0.00209,62.70212765957447,-3.7,0.03814441993870332,62.70212765957447,-3.7,0.03814441993870332,4
330.33,0.100666,-11.0257,-4.17895,0.29699,17.95744680851064,-4.0,0.031977299778661816,17.95744680851064,-4.0,0.031977299778661816,4
330.34,0.0743,-5.59919,-2.55976,0.234863,0.0,-4.22,0.031155510215461035,0.0,-4.22,0.031155510215461035,4
330.35,0.139862,-3.2704,-0.694864,0.21935,0.0,-4.14,0.029345970205549854,0.0,-4.14,0.029345970205549854,4
330.36,0.159014,-0.574794,0.393781,-99999.0,0.0,-4.38,0.025493040066633554,0.0,-4.38,0.025493040066633554,4
330.37,0.149959,-0.487279,-0.456057,-99999.0,0.04255319148936171,-4.29,0.019134390224094133,0.04255319148936171,-4.29,0.019134390224094133,4
330.38,0.192368,-0.33892,1.34419,0.105086,0.08510638297872342,-4.08,0.020402140002291347,0.08510638297872342,-4.08,0.020402140002291347,4
330.39,0.201277,-1.62961,1.60475,0.066,0.0,-4.08,0.030385829935644537,0.0,-4.08,0.030385829935644537,4
330.4,0.165543,-0.563831,0.631545,-99999.0,0.0,-4.3,0.02883130989778948,0.0,-4.3,0.02883130989778948,4
330.41,0.141426,-1.52722,0.238729,0.40957099999999996,0.0,-4.57,0.02140254979624867,0.0,-4.57,0.02140254979624867,4
330.42,0.181036,-0.597083,0.615209,0.394614,0.0,-4.5,0.022006130172655958,0.0,-4.5,0.022006130172655958,4
330.43,0.232122,-99999.0,1.27044,0.19646,0.0,-4.45,0.024104300144383473,0.0,-4.45,0.024104300144383473,4
330.44,0.238258,1.0335,1.14515,0.172216,0.0,-4.59,0.02252561013913823,0.0,-4.59,0.02252561013913823,4
330.45,0.224393,1.17707,0.950316,0.200669,0.0,-4.83,0.021263209851928977,0.0,-4.83,0.021263209851928977,4
330.46,0.264255,2.91618,0.393316,-99999.0,0.0,-5.12,0.017552739855631216,0.0,-5.12,0.017552739855631216,4
330.47,0.27107,4.75736,0.435767,-99999.0,0.0,-5.39,0.013890040183834884,0.0,-5.39,0.013890040183834884,4
331.0,0.284946,4.45069,2.19565,-99999.0,0.0,-5.61,0.017604809842461044,0.0,-5.61,0.017604809842461044,4
331.01,0.223196,-99999.0,-99999.0,0.495355,0.0,-5.7,0.02400640985037672,0.0,-5.7,0.02400640985037672,4
331.02,0.258252,-0.299592,1.4187,0.17025400000000002,0.0,-5.81,0.02703510984047286,0.0,-5.81,0.02703510984047286,4
331.03,0.251957,0.343237,1.89939,0.329285,0.0,-5.84,0.027123799891894063,0.0,-5.84,0.027123799891894063,4
331.04,0.248917,-0.414971,1.78394,0.30459,0.0,-5.94,0.027278689923507127,0.0,-5.94,0.027278689923507127,4
331.05,0.344124,-99999.0,3.57406,0.336941,0.0,-6.03,0.028308529810701977,0.0,-6.03,0.028308529810701977,4
331.06,0.293912,0.775457,2.45824,-99999.0,0.0,-6.07,0.02885086003204096,0.0,-6.07,0.02885086003204096,4
331.07,0.376984,-0.899081,4.30584,0.379814,0.0,-5.98,0.03108993000678506,0.0,-5.98,0.03108993000678506,4
331.08,0.344994,-1.49291,3.90689,0.023415999999999992,0.0,-5.92,0.036290919922386866,0.0,-5.92,0.036290919922386866,4
331.09,0.312423,-1.79655,5.69643,0.462244,0.0,-5.97,0.03965899997469835,0.0,-5.97,0.03965899997469835,4
